Rank,Name,Rating,Link,Genre,Avg_Lunch,Avg_Dinner,Address,Station,Reviews,URL,Dinner Price,Lunch Price,Price,Price Range
211,RAXA MENYA SHIMA,3.99,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B212,"" "",""+""),""+"", SUBSTITUTE(F212,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",1500.0,,東京都渋谷区本町3-41-12,NISHI SHINJUKU GOCHOME,1448,https://tabelog.com/en/tokyo/A1304/A130401/13247487/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
215,SUPAISHI KAREROKA,3.99,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B216,"" "",""+""),""+"", SUBSTITUTE(F216,"" "",""+"")), ""Link"")","CURRY, TAIWAN CUISINE",1500.0,1500.0,東京都新宿区百人町1-24-8 新宿タウンプラザビル BF-J,OKUBO,351,https://tabelog.com/en/tokyo/A1304/A130404/13286023/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
220,RAMEN FEEL,3.98,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B221,"" "",""+""),""+"", SUBSTITUTE(F221,"" "",""+"")), ""Link"")",RAMEN,1500.0,,東京都青梅市梅郷4-695-1,HINATAWADA,902,https://tabelog.com/en/tokyo/A1330/A133003/13254631/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
226,PATISSERIE PARIS S'EVEILLE,3.97,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B227,"" "",""+""),""+"", SUBSTITUTE(F227,"" "",""+"")), ""Link"")","CAKE, CAFE, BREAD",1500.0,1500.0,東京都目黒区自由が丘2-14-5 館山ビル 1F,JIYUGAOKA,2423,https://tabelog.com/en/tokyo/A1317/A131703/13005198/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
227,AIGRE DOUCE,3.97,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B228,"" "",""+""),""+"", SUBSTITUTE(F228,"" "",""+"")), ""Link"")","CAKE, CAFE, MACAROON",1500.0,1500.0,東京都新宿区下落合3-22-13,MEJIRO,1828,https://tabelog.com/en/tokyo/A1305/A130502/13005641/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
229,TSUKITO KAME,3.97,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B230,"" "",""+""),""+"", SUBSTITUTE(F230,"" "",""+"")), ""Link"")",INDIAN CURRY,1500.0,,東京都江東区新大橋3-7-3,MORISHITA,449,https://tabelog.com/en/tokyo/A1312/A131201/13262828/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
235,HOMEMADE RAMEN MUGINAE,3.96,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B236,"" "",""+""),""+"", SUBSTITUTE(F236,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",1500.0,1500.0,東京都品川区南大井6-11-10,OMORIKAIGAN,2108,https://tabelog.com/en/tokyo/A1315/A131502/13194812/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
244,SHINJIKO SHIJIMI CHUUKASOBA KOHAKU TOKYO HONTEN,3.95,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B245,"" "",""+""),""+"", SUBSTITUTE(F245,"" "",""+"")), ""Link"")",RAMEN,1500.0,,東京都大田区西六郷2-1-3,ZOSHIKI,1343,https://tabelog.com/en/tokyo/A1315/A131503/13234195/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
246,JAPANIZU RAMEN GOKAN,3.95,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B247,"" "",""+""),""+"", SUBSTITUTE(F247,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",1500.0,,東京都豊島区東池袋2-57-2 コスモ東池袋 101,IKEBUKURO,786,https://tabelog.com/en/tokyo/A1305/A130501/13284009/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
255,CHUUKASOBA SHIBATA,3.94,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B256,"" "",""+""),""+"", SUBSTITUTE(F256,"" "",""+"")), ""Link"")",RAMEN,1500.0,,東京都調布市若葉町2-25-20,SENGAWA,2463,https://tabelog.com/en/tokyo/A1326/A132601/13162681/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
262,MEDIKA SOBA KINGYO,3.94,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B263,"" "",""+""),""+"", SUBSTITUTE(F263,"" "",""+"")), ""Link"")",RAMEN,1500.0,,東京都日野市石田2-9-1,MANGANJI,533,https://tabelog.com/en/tokyo/A1329/A132903/13272366/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
269,MENYA KISSOU,3.93,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B270,"" "",""+""),""+"", SUBSTITUTE(F270,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",1500.0,,東京都江東区東陽1-11-3,KIBA,2043,https://tabelog.com/en/tokyo/A1313/A131303/13021140/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
270,IRUKA TOUKYOU ROPPONGI,3.93,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B271,"" "",""+""),""+"", SUBSTITUTE(F271,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,東京都港区六本木4-12-12 穂高ビル 1F,ROPPONGI,1698,https://tabelog.com/en/tokyo/A1307/A130701/13264260/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
271,AVRANCHES GUESNAY,3.93,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B272,"" "",""+""),""+"", SUBSTITUTE(F272,"" "",""+"")), ""Link"")","CAKE, CHOCOLATE",1500.0,1500.0,東京都文京区本郷4-17-6 1F,KASUGA,1003,https://tabelog.com/en/tokyo/A1310/A131004/13186450/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
272,SPICE POST,3.93,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B273,"" "",""+""),""+"", SUBSTITUTE(F273,"" "",""+"")), ""Link"")",CURRY,1500.0,,東京都渋谷区富ヶ谷1-52-2,YOYOGI HACHIMAN,912,https://tabelog.com/en/tokyo/A1318/A131810/13210691/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
276,NATSUYANO CHUUKASOBA,3.93,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B277,"" "",""+""),""+"", SUBSTITUTE(F277,"" "",""+"")), ""Link"")",RAMEN,1500.0,,東京都大田区下丸子4-4-8,SHIMOMARUKO,365,https://tabelog.com/en/tokyo/A1317/A131716/13293385/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
283,OBON VUTAN OYAMADAI TEN,3.92,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B284,"" "",""+""),""+"", SUBSTITUTE(F284,"" "",""+"")), ""Link"")","CAKE, SIDE DISHES, DELICATESSEN, CAFE",1500.0,1500.0,東京都世田谷区等々力2-1-3,OYAMADAI,991,https://tabelog.com/en/tokyo/A1317/A131715/13181654/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
285,TOUKYOU SUTAIRU NU-DORU HOTATE BIYORI,3.92,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B286,"" "",""+""),""+"", SUBSTITUTE(F286,"" "",""+"")), ""Link"")","TSUKEMEN, RAMEN",1500.0,1500.0,東京都千代田区神田佐久間町2-25,AKIHABARA,757,https://tabelog.com/en/tokyo/A1310/A131001/13280086/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
288,KARESHOPPU FUENNERU,3.92,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B289,"" "",""+""),""+"", SUBSTITUTE(F289,"" "",""+"")), ""Link"")",INDIAN CURRY,1500.0,1500.0,東京都杉並区松庵3-37-22 西荻マノン 2F,NISHI OGIKUBO,258,https://tabelog.com/en/tokyo/A1319/A131907/13273254/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
295,MOTENASHI KUROKI,3.91,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B296,"" "",""+""),""+"", SUBSTITUTE(F296,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,東京都台東区浅草橋1-28-9 ROJI ASAKUSABASHI 1F,ASAKUSABASHI,669,https://tabelog.com/en/tokyo/A1311/A131103/13290780/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
296,HARUDAMON KARE,3.91,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B297,"" "",""+""),""+"", SUBSTITUTE(F297,"" "",""+"")), ""Link"")",CURRY,1500.0,1500.0,東京都渋谷区上原1-33-12 ちとせビル 1F,YOYOGI UEHARA,510,https://tabelog.com/en/tokyo/A1318/A131811/13234284/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
297,MURAYAMA MANGE TSU UDON,3.91,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B298,"" "",""+""),""+"", SUBSTITUTE(F298,"" "",""+"")), ""Link"")",UDON (WHEAT NOODLES),1500.0,1500.0,東京都武蔵村山市三ツ木1-12-10,HAKONEGASAKI,432,https://tabelog.com/en/tokyo/A1329/A132901/13026307/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
309,RAMEN BREAK BEATS,3.9,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B310,"" "",""+""),""+"", SUBSTITUTE(F310,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,東京都目黒区目黒4-21-19 アイビーハイツ 1F,YUTENJI,998,https://tabelog.com/en/tokyo/A1317/A131701/13267329/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
310,SAKURAJOUSUI FUNAKOSHI,3.9,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B311,"" "",""+""),""+"", SUBSTITUTE(F311,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,東京都杉並区下高井戸1-21-10 1F,SAKURAJOSUI,889,https://tabelog.com/en/tokyo/A1318/A131809/13281101/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
311,RUE DE PASSY,3.9,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B312,"" "",""+""),""+"", SUBSTITUTE(F312,"" "",""+"")), ""Link"")","CAKE, CAFE, BREAD",1500.0,,東京都目黒区鷹番3-17-6,GAKUGEI DAIGAKU,666,https://tabelog.com/en/tokyo/A1317/A131702/13005155/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
313,MEM MITSU I,3.9,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B314,"" "",""+""),""+"", SUBSTITUTE(F314,"" "",""+"")), ""Link"")","RAMEN, DONBURI (RICE BOWL)",1500.0,1500.0,東京都台東区寿2-9-15,TAWARAMACHI,591,https://tabelog.com/en/tokyo/A1311/A131102/13284327/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
322,CURRY SPICE GELATERIA KALPASI,3.89,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B323,"" "",""+""),""+"", SUBSTITUTE(F323,"" "",""+"")), ""Link"")","CURRY, GELATO,ICE CREAM, ASIAN CUISINE, ETHNIC CUISINE",1500.0,1500.0,東京都世田谷区北沢2-12-2 サウスウェーブ下北沢 1F,SHIMO KITAZAWA,1122,https://tabelog.com/en/tokyo/A1318/A131802/13247887/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
323,NIHOMBASHI NAGATO,3.89,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B324,"" "",""+""),""+"", SUBSTITUTE(F324,"" "",""+"")), ""Link"")",JAPANESE SWEETS,1500.0,1500.0,東京都中央区日本橋3-1-3 日本橋長門ビル　1F,NIHOMBASHI,1091,https://tabelog.com/en/tokyo/A1302/A130202/13011481/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
325,ADDICT AU SUCRE,3.89,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B326,"" "",""+""),""+"", SUBSTITUTE(F326,"" "",""+"")), ""Link"")","CAKE, CAFE, BREAD",1500.0,999.0,東京都目黒区八雲1-10-6,TORITSU DAIGAKU,606,https://tabelog.com/en/tokyo/A1317/A131702/13171753/,～JPY 999,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
328,BONNET D'ANE,3.89,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B329,"" "",""+""),""+"", SUBSTITUTE(F329,"" "",""+"")), ""Link"")","BREAD, SWEETS , SANDWICH",,1500.0,東京都世田谷区三宿1-28-1 SOFI三宿 1F,SANGEN JAYA,504,https://tabelog.com/en/tokyo/A1317/A131705/13158722/,"JPY 1,000～JPY 1,999",-,1500.0,1k-2.5k
336,CHUUKA SOBA KAMOFUKU,3.89,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B337,"" "",""+""),""+"", SUBSTITUTE(F337,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,東京都八王子市小門町5-3,HACHIOJI,137,https://tabelog.com/en/tokyo/A1329/A132904/13297180/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
339,NAKIRYU,3.88,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B340,"" "",""+""),""+"", SUBSTITUTE(F340,"" "",""+"")), ""Link"")","DANDAN NOODLES, RAMEN, TSUKEMEN",1500.0,1500.0,東京都豊島区南大塚2-34-4 SKY南大塚 1F,SHIN OTSUKA,1965,https://tabelog.com/en/tokyo/A1323/A132302/13141302/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
340,SAN TORA,3.88,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B341,"" "",""+""),""+"", SUBSTITUTE(F341,"" "",""+"")), ""Link"")",RAMEN,1500.0,,東京都新宿区山吹町362 プレステージ362,EDOGAWABASHI,1949,https://tabelog.com/en/tokyo/A1309/A130905/13240660/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
342,CHUUKASOBA BENTEN,3.88,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B343,"" "",""+""),""+"", SUBSTITUTE(F343,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",1500.0,,東京都練馬区旭町3-25-2,CHIKATETSU NARIMASU,1235,https://tabelog.com/en/tokyo/A1322/A132204/13200351/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
344,JUNTEUCHI DARUMA,3.88,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B345,"" "",""+""),""+"", SUBSTITUTE(F345,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,東京都杉並区和田1-18-3,NAKANO FUJIMICHO,1039,https://tabelog.com/en/tokyo/A1319/A131903/13218715/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
345,ICHIJOURYUU GANKO SOUHONKE BUNKE YOTSUYA ARAKICHOU,3.88,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B346,"" "",""+""),""+"", SUBSTITUTE(F346,"" "",""+"")), ""Link"")",RAMEN,1500.0,,東京都新宿区舟町4-1 メゾンド四谷 106,YOTSUYA SANCHOME,1001,https://tabelog.com/en/tokyo/A1309/A130903/13126058/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
347,TAKE UCHI KANDAJINBO HONTEN,3.88,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B348,"" "",""+""),""+"", SUBSTITUTE(F348,"" "",""+"")), ""Link"")","CURRY, YOSHOKU (JAPANESE STYLE WESTERN CUISINE)",1500.0,1500.0,東京都千代田区神田神保町1-20-3 1F,JIMBOCHO,715,https://tabelog.com/en/tokyo/A1310/A131003/13160882/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
364,CHUUKASOBA HIRAI,3.87,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B365,"" "",""+""),""+"", SUBSTITUTE(F365,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",1500.0,,東京都府中市栄町2-11-7,KITA FUCHU,884,https://tabelog.com/en/tokyo/A1326/A132602/13259078/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
365,L' EPICURIEN,3.87,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B366,"" "",""+""),""+"", SUBSTITUTE(F366,"" "",""+"")), ""Link"")","CAKE, CAFE",1500.0,1500.0,東京都武蔵野市吉祥寺南町1-9-5 1F,KICHIJOJI,770,https://tabelog.com/en/tokyo/A1320/A132001/13005891/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
367,MATERIERU,3.87,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B368,"" "",""+""),""+"", SUBSTITUTE(F368,"" "",""+"")), ""Link"")","CAKE, CAFE",999.0,1500.0,東京都板橋区大山町21-6 白樹舘壱番館 1F,OYAMA,709,https://tabelog.com/en/tokyo/A1322/A132203/13110008/,"JPY 1,000～JPY 1,999",～JPY 999,1500.0,1k-2.5k
372,GINZA HACHI GO,3.86,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B373,"" "",""+""),""+"", SUBSTITUTE(F373,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,東京都中央区銀座3-14-2 第一はなぶさビル 1F,HIGASHI GINZA,1928,https://tabelog.com/en/tokyo/A1301/A130101/13228602/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
373,SHIBASAKI TEI TSUTSUJIGAOKA HONTEN,3.86,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B374,"" "",""+""),""+"", SUBSTITUTE(F374,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,東京都調布市西つつじヶ丘3-25-52,TSUTSUJIGAOKA,1835,https://tabelog.com/en/tokyo/A1326/A132601/13135162/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
377,JIKASEI CHUUKASOBA TOSHIOKA,3.86,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B378,"" "",""+""),""+"", SUBSTITUTE(F378,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",1500.0,,東京都新宿区弁天町20,WASEDA,1041,https://tabelog.com/en/tokyo/A1305/A130504/13182315/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
378,STYLE'S CAKES & CO.,3.86,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B379,"" "",""+""),""+"", SUBSTITUTE(F379,"" "",""+"")), ""Link"")",CAKE,1500.0,1500.0,東京都千代田区神田小川町3-16-5 第二岩崎ビル 1Ｆ,JIMBOCHO,697,https://tabelog.com/en/tokyo/A1310/A131003/13125138/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
380,TEUCHI REN,3.86,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B381,"" "",""+""),""+"", SUBSTITUTE(F381,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,東京都墨田区千歳3-16-2,MORISHITA,639,https://tabelog.com/en/tokyo/A1312/A131201/13278390/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
381,PATISSERIE PLAISIR,3.86,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B382,"" "",""+""),""+"", SUBSTITUTE(F382,"" "",""+"")), ""Link"")","CAKE, CAFE",,1500.0,東京都世田谷区代沢4-7-3,NISHI TAISHIDO,582,https://tabelog.com/en/tokyo/A1317/A131706/13045491/,"JPY 1,000～JPY 1,999",-,1500.0,1k-2.5k
391,TSUKEMEN MICHI,3.85,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B392,"" "",""+""),""+"", SUBSTITUTE(F392,"" "",""+"")), ""Link"")",TSUKEMEN,1500.0,,東京都葛飾区亀有5-28-17,KAMEARI,1836,https://tabelog.com/en/tokyo/A1324/A132403/13094595/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
392,KYUUYAMU TEI SHIMOKITA SO,3.85,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B393,"" "",""+""),""+"", SUBSTITUTE(F393,"" "",""+"")), ""Link"")","CURRY, INDIAN CURRY",1500.0,1500.0,東京都世田谷区代沢5-29-9 ナイスビル 1F,SHIMO KITAZAWA,1649,https://tabelog.com/en/tokyo/A1318/A131802/13211142/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
395,YOSHIDA KARE,3.85,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B396,"" "",""+""),""+"", SUBSTITUTE(F396,"" "",""+"")), ""Link"")","CURRY, INDIAN CURRY",1500.0,1500.0,東京都杉並区天沼3-8-2 2Ｆ,OGIKUBO,1416,https://tabelog.com/en/tokyo/A1319/A131906/13132405/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
396,TEUCHI UDON SUMITA,3.85,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B397,"" "",""+""),""+"", SUBSTITUTE(F397,"" "",""+"")), ""Link"")","UDON (WHEAT NOODLES), TEMPURA, ODEN",1500.0,1500.0,東京都北区志茂2-52-8,AKABANE IWABUCHI,1278,https://tabelog.com/en/tokyo/A1323/A132305/13003783/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
398,GAZTA,3.85,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B399,"" "",""+""),""+"", SUBSTITUTE(F399,"" "",""+"")), ""Link"")",CAKE,1500.0,,東京都港区白金1-14-10 1F,SHIROKANE TAKANAWA,1001,https://tabelog.com/en/tokyo/A1316/A131602/13223261/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
399,SHINA SOBA OSADA,3.85,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B400,"" "",""+""),""+"", SUBSTITUTE(F400,"" "",""+"")), ""Link"")","RAMEN, DANDAN NOODLES, TSUKEMEN",1500.0,1500.0,東京都板橋区大山金井町38-1,OYAMA,847,https://tabelog.com/en/tokyo/A1322/A132203/13266841/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
403,RAAMEN GOON,3.85,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B404,"" "",""+""),""+"", SUBSTITUTE(F404,"" "",""+"")), ""Link"")",RAMEN,1500.0,,東京都中野区大和町1-13-7,NOGATA,453,https://tabelog.com/en/tokyo/A1321/A132104/13269170/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
405,SHIORA MEN SHINKA 2ND,3.85,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B406,"" "",""+""),""+"", SUBSTITUTE(F406,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,東京都町田市大蔵町337-1 第二工藤ビル 1F,TSURUKAWA,357,https://tabelog.com/en/tokyo/A1327/A132701/13277081/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
419,KUUYA,3.84,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B420,"" "",""+""),""+"", SUBSTITUTE(F420,"" "",""+"")), ""Link"")",JAPANESE SWEETS,,1500.0,東京都中央区銀座6-7-19,GINZA,1722,https://tabelog.com/en/tokyo/A1301/A130101/13002591/,"JPY 1,000～JPY 1,999",-,1500.0,1k-2.5k
421,RAMEN MAIKAGURA,3.84,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B422,"" "",""+""),""+"", SUBSTITUTE(F422,"" "",""+"")), ""Link"")","RAMEN, TSUKEMEN",1500.0,1500.0,東京都世田谷区船橋1-38-4,CHITOSE FUNABASHI,1338,https://tabelog.com/en/tokyo/A1318/A131813/13218425/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
422,THE PENINSULA BOUTIQUE & CAFÉ,3.84,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B423,"" "",""+""),""+"", SUBSTITUTE(F423,"" "",""+"")), ""Link"")","CAKE, CAFE, BREAD",1500.0,,東京都千代田区有楽町1-8-1 ザ・ペニンシュラ東京　Ｂ１Ｆ,HIBIYA,1004,https://tabelog.com/en/tokyo/A1301/A130102/13043019/,-,"JPY 1,000～JPY 1,999",1500.0,1k-2.5k
423,CHUUKA SOBA NISHIKAWA,3.84,"=HYPERLINK(CONCATENATE(""https://www.google.com/maps/search/?api=1&query="", SUBSTITUTE(B424,"" "",""+""),""+"", SUBSTITUTE(F424,"" "",""+"")), ""Link"")",RAMEN,1500.0,1500.0,東京都世田谷区砧2-15-10 メゾンドオーポン 1F,CHITOSE FUNABASHI,957,https://tabelog.com/en/tokyo/A1318/A131813/13213036/,"JPY 1,000～JPY 1,999","JPY 1,000～JPY 1,999",1500.0,1k-2.5k
